customer_id,churn
15754999,0
15620268,1
15566708,1
15643359,0
15675888,0
15663830,0
15622658,1
15654074,0
15658987,1
15712777,0
15689168,0
15676810,0
15662662,0
15677020,1
15581295,1
15585036,0
15743582,0
15680706,1
15578546,0
15707696,0
15747174,0
15767781,0
15732265,0
15716984,1
15762218,0
15612050,1
15694644,0
15709920,1
15787168,0
15609510,0
15755521,0
15667458,0
15578462,0
15802478,0
15755084,1
15600583,0
15702631,0
15682773,1
15632263,0
15591986,1
15595388,0
15759690,0
15585067,0
15586522,0
15650351,0
15654106,0
15599268,0
15611186,0
15732644,1
15678571,0
15739997,0
15743040,0
15715184,0
15756804,1
15746737,1
15645184,0
15787255,1
15641575,1
15626578,0
15658589,0
15762110,0
15809124,0
15678916,1
15566312,1
15714680,0
15618213,0
15576094,0
15605000,1
15708003,0
15778830,0
15684592,0
15601045,1
15572706,1
15653037,0
15567333,0
15600934,1
15663164,1
15793813,0
15762123,0
15812594,0
15793491,0
15605534,1
15652626,1
15749679,0
15699532,0
15645463,0
15600879,1
15625395,0
15697034,0
15698522,0
15805429,1
15589195,1
15750769,0
15646366,1
15575605,0
15687477,1
15632345,0
15578825,1
15682070,0
15731890,1
15688849,1
15695932,0
15627298,0
15689268,0
15774393,0
15603594,0
15722813,0
15623791,1
15570417,0
15743759,0
15797276,1
15787459,1
15620204,0
15627305,0
15641715,0
15664734,0
15635500,0
15646756,0
15748947,1
15566380,0
15680278,0
15662152,1
15791326,0
15636454,1
15809817,0
15703199,0
15631054,0
15742126,0
15630551,0
15623314,1
15665221,0
15797960,1
15612615,0
15778320,0
15730810,0
15668385,0
15634772,0
15653784,0
15579826,1
15641835,0
15719940,1
15772073,1
15730488,0
15762091,0
15691950,1
15719170,0
15786643,0
15794560,1
15756321,1
15751561,1
15678497,1
15584477,0
15570601,0
15749583,1
15760521,0
15720050,0
15587640,1
15694860,1
15806081,1
15742229,0
15783865,0
15683560,0
15768367,0
15736420,0
15696674,1
15608338,1
15576641,0
15709780,0
15696361,0
15790489,0
15786539,0
15614520,1
15757559,1
15689201,0
15726403,1
15699309,1
15772262,0
15633233,1
15603436,0
15585985,1
15658889,0
15587233,1
15612627,0
15742210,0
15572792,0
15612193,0
15732778,0
15633870,0
15625592,0
15774382,0
15669301,1
15626710,0
15609458,0
15643024,0
15652401,0
15623730,0
15611699,1
15746333,1
15734438,0
15632324,0
15585490,0
15715750,1
15634719,0
15745843,0
15674573,0
15741180,0
15567446,0
15666163,0
15814468,1
15796617,0
15770543,0
15601263,0
15730830,0
15714046,0
15611409,0
15609735,1
15612139,0
15626898,0
15709252,0
15769586,0
15774164,0
15637315,0
15809823,0
15652835,0
15619616,0
15709487,1
15668774,0
15654025,1
15683124,1
15719294,0
15736154,0
15650442,0
15580914,0
15586821,0
15600337,1
15791769,0
15756299,0
15716781,0
15711921,0
15712596,0
15592765,0
15672640,0
15703059,1
15565796,1
15690372,0
15689328,0
15715047,0
15683118,0
15604891,0
15738063,0
15679075,1
15623277,0
15642448,0
15675316,0
15775888,0
15579433,0
15653547,0
15595766,0
15639217,0
15578374,1
15747878,0
15750497,0
15814092,1
15752846,0
15658409,1
15799479,0
15737051,0
15630349,0
15670528,1
15771728,1
15713770,0
15813850,1
15645835,0
15791700,1
15731026,0
15583303,1
15686974,1
15632848,1
15642710,0
15667871,0
15580953,0
15627484,1
15590676,1
15674811,0
15751180,1
15785705,1
15740104,0
15684696,0
15753831,0
15709441,1
15633181,0
15723013,0
15730738,0
15603764,1
15592386,1
15806230,0
15605916,1
15721189,0
15587038,0
15611729,1
15720636,1
15624641,0
15609704,1
15623560,0
15656921,0
15582168,1
15635240,0
15660147,0
15678146,1
15815534,0
15639314,0
15768219,0
15677522,0
15723263,0
15665678,0
15710316,1
15755178,1
15636330,1
15626212,0
15696054,0
15656029,0
15675896,0
15808386,1
15613085,0
15759555,0
15657306,1
15581811,0
15656710,1
15754105,1
15755722,0
15730448,0
15790717,0
15810716,0
15745354,0
15608588,0
15674671,0
15789974,0
15703037,0
15577587,1
15635285,0
15708791,0
15799652,1
15667521,0
15626475,0
15616954,0
15645904,0
15797065,0
15772421,0
15756625,0
15732113,1
15770121,1
15686436,0
15581280,1
15607690,1
15575185,0
15600975,1
15785485,0
15584453,0
15606641,1
15798615,1
15716085,1
15740868,0
15807609,1
15673907,0
15600739,0
15590730,0
15616929,0
15666884,1
15681476,0
15697310,1
15648858,0
15748616,0
15794841,0
15773639,0
15637891,1
15611331,1
15566111,0
15573456,0
15760570,0
15737452,1
15740428,0
15751943,0
15630920,1
15572461,0
15655389,0
15608109,1
15616700,0
15765461,0
15734588,0
15571778,1
15760825,0
15664035,0
15673747,0
15649150,1
15670552,0
15670859,0
15757912,1
15651664,1
15673971,1
15801701,0
15680201,0
15578648,1
15757981,0
15691287,1
15710366,0
15687218,0
15627377,0
15772632,0
15669282,0
15658475,1
15592123,0
15613786,0
15680772,0
15677117,0
15582903,0
15801351,0
15777743,0
15651900,1
15625311,1
15792679,0
15651001,0
15732917,1
15776743,0
15724402,0
15729804,0
15642041,0
15664897,1
15712772,0
15769356,0
15611669,1
15733597,1
15684358,0
15708256,0
15801265,1
15627848,0
15628144,0
15588341,0
15659234,0
15636700,0
15585599,0
15699492,0
15610643,1
15785042,0
15636238,0
15677141,0
15584364,1
15801247,0
15650454,0
15755241,1
15614054,0
15619932,0
15566494,0
15677921,1
15752694,0
15569867,0
15604497,1
15701200,0
15805627,0
15621457,0
15630113,1
15787051,0
15813504,0
15705448,0
15791972,0
15757632,0
15747807,0
15721487,0
15617982,0
15811842,0
15804853,1
15805104,0
15571550,0
15786469,0
15664720,0
15607170,0
15661433,1
15646372,1
15663194,0
15637118,0
15785519,1
15598700,0
15679968,1
15814032,0
15718912,0
15684908,1
15781505,0
15792180,0
15757568,1
15732672,0
15747960,0
15596972,1
15626322,0
15615456,0
15688973,0
15720649,0
15752097,0
15598157,1
15629793,0
15598097,0
15625713,0
15675190,0
15707681,0
15626679,0
15659100,0
15775703,0
15596339,1
15766869,0
15634373,0
15637593,0
15623107,1
15714355,0
15713479,0
15654891,0
15630580,0
15671917,0
15672798,0
15610403,1
15642248,0
15772528,1
15592222,1
15776223,0
15703541,1
15677785,0
15593897,0
15677939,0
15636812,0
15724269,0
15781451,1
15578722,0
15804142,1
15728010,0
15624677,1
15731267,0
15764226,0
15679760,1
15696120,0
15621653,0
15706464,0
15663168,0
15645103,0
15648069,0
15623647,0
15598086,1
15640855,1
15712483,0
15743293,1
15764866,1
15681991,0
15704160,1
15706899,0
15785488,0
15712930,1
15764153,0
15664808,1
15646969,0
15656188,0
15692664,0
15707473,1
15627876,0
15736769,0
15615219,0
15587311,0
15615050,0
15813862,0
15716347,0
15682928,0
15595917,0
15761713,1
15583857,1
15715638,0
15702416,0
15654975,1
15689671,0
15586752,0
15776936,0
15702541,1
15785339,1
15759717,0
15701537,0
15795370,0
15765375,1
15726103,1
15634143,0
15668521,0
15589715,1
15573893,0
15639662,0
15775153,0
15597951,0
15698732,1
15670080,0
15742009,0
15598940,0
15641110,1
15596175,0
15587266,0
15808283,1
15779522,0
15635775,0
15764892,0
15692761,0
15796179,1
15673481,1
15623450,0
15727811,1
15733361,1
15700854,0
15632446,0
15574879,0
15745201,0
15569670,1
15571193,1
15625623,0
15626383,0
15627185,0
15626044,0
15577359,1
15745844,0
15754112,0
15594404,1
15652999,0
15577107,0
15671514,0
15770984,0
15756848,0
15626474,0
15567486,0
15771417,1
15751531,0
15787196,0
15628007,0
15758482,0
15655274,0
15694129,1
15589435,0
15645543,0
15715673,1
15651868,1
15792029,0
15807563,1
15703544,0
15703264,1
15626144,0
15795759,1
15580493,0
15745088,0
15742848,0
15674000,0
15609913,1
15769402,0
15734987,1
15581871,0
15815295,1
15566467,0
15636626,0
15711540,0
15574119,0
15610557,0
15646566,1
15682686,0
15676576,1
15603135,1
15785559,1
15737025,1
15814816,1
15673619,1
15802351,0
15718673,0
15568088,1
15715920,0
15635660,0
15740237,1
15642636,0
15682273,1
15615207,1
15624186,0
15768244,0
15712608,0
15745431,0
15790630,1
15684348,0
15574830,1
15727251,0
15744044,1
15596228,0
15790744,0
15661219,0
15696175,0
15657937,0
15765857,1
15605263,0
15773809,0
15764708,0
15721779,0
15804201,0
15812518,1
15766288,1
15721462,0
15645839,0
15645316,0
15760774,0
15746515,1
15787907,1
15580872,0
15693752,0
15759751,0
15645778,1
15589329,0
15753092,0
15604732,0
15714380,0
15768201,0
15617065,1
15796413,0
15613749,0
15771483,0
15712403,1
15803681,0
15685536,0
15750658,1
15617134,0
15719508,1
15567437,0
15739548,0
15646091,1
15566495,0
15727197,1
15759034,0
15677739,0
15664547,1
15808689,0
15785170,0
15625698,0
15737647,1
15760063,0
15697948,0
15621768,1
15758136,0
15708228,0
15654457,1
15724620,1
15725028,0
15623219,0
15601387,0
15575510,0
15610446,1
15633866,0
15702434,0
15790412,0
15711251,1
15635116,1
15644896,0
15597109,0
15632365,1
15681755,0
15590993,1
15666095,1
15736413,0
15588219,0
15596074,0
15781530,0
15769353,1
15590337,0
15707441,0
15733460,0
15608688,0
15731815,1
15654183,0
15771750,1
15698932,0
15658435,0
15679928,0
15785831,1
15684319,0
15783629,1
15578045,1
15621004,0
15704657,0
15777830,1
15677796,0
15572547,1
15749947,0
15737173,0
15713949,0
15651369,0
15659175,0
15800233,0
15733138,1
15636428,1
15765257,0
15585892,1
15752622,0
15796334,1
15775761,1
15641640,0
15713559,0
15603247,0
15799785,1
15608344,1
15680736,0
15726631,0
15613292,0
15627232,1
15613216,1
15718765,1
15775295,0
15691111,1
15814237,0
15626612,1
15647008,1
15718247,0
15727467,0
15672467,1
15731744,0
15769902,0
15809777,0
15760450,0
15664737,0
15643908,0
15661626,1
15650924,0
15656249,0
15566292,0
15718465,1
15612670,0
15635893,0
15666982,1
15566139,0
15712199,0
15787258,0
15760121,0
15655339,1
15635388,1
15577695,1
15647306,0
15617301,0
15711316,0
15660840,1
15678058,0
15656937,0
15814116,1
15605059,1
15602354,1
15638983,1
15593795,1
15780140,0
15671930,0
15601417,0
15722692,0
15742824,1
15569595,1
15591279,0
15790958,0
15761886,0
15568878,0
15652615,0
15638272,0
15797692,0
15707637,1
15660422,0
15789097,0
15787699,1
15627881,0
15607598,0
15748360,0
15794849,0
15665861,0
15706186,1
15650026,0
15669169,0
15641009,1
15633546,0
15799710,0
15568164,0
15625916,1
15646161,0
15791535,0
15578603,1
15727281,0
15672598,0
15672970,0
15611644,1
15587133,1
15752857,1
15609669,0
15566689,0
15743498,0
15672432,1
15653620,0
15795640,0
15773421,1
15714642,1
15768471,1
15726289,1
15709604,0
15784286,0
15799217,0
15692463,0
15603319,0
15631339,0
15728012,0
15608381,1
15706762,1
15807728,1
15585777,0
15693326,1
15686255,1
15607560,0
15742204,0
15642093,0
15579183,0
15637829,0
15582960,0
15624451,0
15691483,0
15584928,0
15568360,1
15751057,1
15751392,1
15759537,0
15579207,0
15702464,1
15786063,0
15694765,1
15621685,0
15783338,0
15814004,0
15694272,0
15815428,0
15653937,1
15582180,0
15782758,0
15780359,0
15686812,1
15744983,0
15804009,0
15571002,1
15724663,0
15737521,1
15697214,0
15572021,0
15589975,0
15726466,1
15777352,1
15730657,0
15719649,0
15714658,0
15714240,0
15699637,0
15684512,0
15748696,0
15627042,0
15594898,0
15642022,0
15614934,1
15647782,0
15808971,0
15715079,1
15684367,0
15749050,1
15634281,1
15575438,0
15807768,0
15697201,1
15678720,0
15623668,1
15682048,0
15669987,1
15597945,0
15632210,1
15679531,0
15707362,1
15689351,1
15677828,1
15724863,1
15710527,1
15586425,0
15763063,0
15638003,1
15640418,1
15577078,0
15757931,0
15738181,0
15636820,1
15712903,0
15718064,0
15613854,0
15783029,0
15713843,0
15767954,0
15692408,0
15734312,0
15719856,0
15762455,0
15718588,0
15681562,0
15693764,1
15647311,0
15755642,0
15790247,0
15806688,1
15711572,0
15732987,1
15815259,0
15643042,1
15594917,0
15797227,0
15812324,0
15570485,1
15642544,0
15583462,0
15598162,1
15603035,0
15754443,0
15601569,1
15737509,1
15707110,0
15753719,1
15776229,1
15581736,1
15705512,1
15567893,1
15586029,0
15763874,0
15627195,0
15602844,0
15763055,0
15713463,1
15600258,0
15631756,0
15727696,1
15713532,1
15573171,0
15627854,0
15628034,0
15704340,0
15629846,0
15623828,0
15601184,0
15796480,0
15793478,1
15749951,0
15690332,1
15620000,0
15648721,0
15711716,1
15701160,0
15678374,0
15584532,0
15643696,0
15762605,0
15775880,0
15632079,1
15737795,0
15625501,0
15741417,0
15662758,1
15668580,0
15596011,0
15748068,0
15664521,0
15606836,0
15658486,1
15814430,1
15667742,0
15794493,0
15711219,1
15618750,0
15724127,0
15757521,0
15775663,0
15717426,0
15656322,1
15690733,1
15713621,0
15592751,1
15727177,1
15644977,0
15728006,0
15718454,1
15688644,0
15686941,0
15603082,1
15801277,0
15656683,1
15591248,0
15813144,0
15676353,0
15617082,0
15748352,0
15626787,1
15601030,0
15780870,0
15660263,0
15662291,1
15667438,0
15642934,0
15767339,1
15666856,0
15693259,0
15730076,1
15596021,0
15675749,0
15779174,0
15573086,0
15692929,1
15800806,0
15569503,0
15614220,0
15578238,0
15785819,0
15756901,0
15737071,1
15635396,0
15620750,1
15809178,1
15609083,1
15614716,0
15615991,0
15705515,0
15805463,0
15691387,0
15630617,0
15813697,0
15694404,0
15643752,0
15706365,0
15799924,1
15739054,1
15765518,1
15776844,0
15642468,0
15686670,0
15719991,1
15596181,0
15626008,0
15642726,1
15631813,0
15594576,0
15793842,0
15732476,0
15666252,0
15591286,1
15717879,0
15640034,1
15724423,1
15632609,1
15801788,0
15668695,0
15728564,0
15667602,0
15705620,0
15611318,0
15660429,1
15643330,0
15687903,0
15638487,0
15703177,0
15661528,1
15813917,0
15743067,0
15815560,0
15602405,1
15585255,1
15633944,0
15585133,0
15712960,1
15620746,1
15626042,0
15719809,0
15608916,0
15750264,0
15618225,0
15673570,0
15652658,0
15569626,0
15677173,0
15736495,0
15804211,0
15613630,0
15734628,0
15603830,0
15680901,0
15684196,1
15803121,1
15797905,1
15735968,0
15676707,0
15760456,0
15574947,0
15747647,0
15593694,1
15613319,0
15745452,1
15611315,0
15686913,1
15736078,1
15717138,0
15716000,0
15611599,0
15666197,1
15664849,1
15801152,1
15800703,0
15641782,0
15679909,0
15643487,0
15723907,0
15797160,1
15734970,0
15648967,1
15780925,0
15813871,0
15720110,0
15692137,1
15592000,1
15633260,1
15674727,1
15619955,1
15617538,0
15658716,1
15595036,0
15746802,0
15585853,1
15615457,0
15629739,0
15574858,0
15574480,1
15759387,0
15797748,0
15804052,0
15815615,0
15807335,0
15755239,0
15698271,0
15577751,0
15663939,0
15740404,0
15627517,0
15591577,0
15809837,0
15695679,0
15602043,1
15710012,0
15660271,0
15797665,0
15650391,1
15758901,1
15622833,0
15722765,0
15687372,1
15706071,1
15706223,0
15590146,1
15591130,0
15600280,0
15632977,1
15675450,0
15654379,0
15685226,0
15619514,1
15697460,0
15639530,0
15638774,0
15617252,0
15581626,1
15672905,0
15717489,0
15728829,0
15779414,0
15688563,1
15766047,0
15719779,0
15636478,0
15574842,0
15804721,1
15569410,0
15597385,0
15704053,1
15636624,1
15675626,0
15609824,1
15728043,0
15665129,0
15603665,0
15624528,0
15777708,0
15706185,0
15732903,0
15681220,0
15709928,0
15741921,0
15644446,0
15707674,1
15647725,1
15677336,1
15640922,1
15733032,0
15722991,1
15754526,1
15723053,0
15651280,1
15617934,0
15785350,0
15680767,0
15765902,0
15651554,1
15653595,0
15678779,0
15689044,0
15744398,0
15577313,1
15660871,0
15796569,1
15815660,1
15582129,1
15741078,1
15671987,0
15638231,0
15614740,0
15775741,0
15593510,0
15566295,0
15734942,1
15701319,0
15756954,0
15687431,0
15693526,1
15775293,1
15695197,0
15608406,0
15796993,1
15674932,0
15631848,0
15704586,0
15791030,0
15579781,0
15802560,0
15738291,1
15603481,0
15649239,0
15675185,0
15726358,0
15792726,0
15773071,0
15606115,0
15750299,0
15569807,1
15735799,0
15805303,1
15786170,1
15701439,1
15783955,0
15643056,1
15674254,0
15762799,0
15732704,0
15748608,1
15800805,0
15770811,0
15801414,0
15629010,0
15792222,1
15679770,1
15800856,0
15758510,0
15751137,0
15749004,0
15566735,0
15574169,1
15704844,0
15645942,0
15649668,0
15713379,0
15637428,0
15588090,1
15788025,0
15659931,1
15725698,0
15674526,0
15761487,1
15751926,0
15636767,0
15634896,0
15640280,0
15709994,1
15605130,0
15580682,0
15597739,1
15668270,0
15578369,0
15764021,0
15738715,1
15804064,0
15598275,0
15662294,0
15722965,1
15757628,0
15746553,1
15573876,0
15805523,0
15625761,1
15781465,0
15765311,0
15741032,1
15615938,0
15792004,0
15648951,0
15672152,0
15752838,0
15751022,0
15565879,0
15729087,0
15791174,0
15791743,0
15685243,0
15767231,1
15750602,1
15801904,0
15746076,0
15690492,0
15633525,0
15811947,0
15797964,0
15713596,0
15632669,0
15569590,1
15700864,0
15732563,0
15583748,0
15702337,0
15756824,1
15660735,0
15738835,0
15762927,1
15775206,0
15593283,0
15660679,1
15648989,0
15722322,0
15724296,1
15581840,0
15645600,0
15722479,0
15685947,0
15658852,0
15648702,0
15784736,1
15746695,1
15785899,1
15698184,1
15672610,1
15757646,0
15787014,0
15681878,0
15613102,0
15768566,0
15678317,0
15622518,0
15802741,1
15778219,0
15722072,1
15589805,0
15622370,0
15701318,0
15583278,0
15570073,1
15673599,0
15758039,1
15754267,0
15792989,0
15775803,0
15724307,0
15665963,0
15651955,0
15573599,0
15620751,0
15774258,0
15703563,0
15583764,0
15569976,0
15656005,0
15630321,0
15592846,0
15638159,0
15577398,0
15773512,0
15755978,0
15608166,0
15752507,1
15801441,1
15667190,0
15680517,1
15625141,0
15749528,0
15697100,0
15711455,1
15683977,0
15671591,1
15725660,0
15600110,1
15815530,1
15806956,0
15772009,0
15746451,0
15669887,1
15733303,0
15586183,0
15682778,0
15576156,0
15568834,0
15716608,1
15574608,0
15671137,1
15665629,0
15805151,0
15621205,0
15712877,0
15653251,1
15666633,0
15607176,0
15704770,0
15681332,1
15706587,0
15699095,0
15763859,1
15641655,0
15567431,0
15723950,0
15671609,0
15769504,0
15760924,0
15756472,0
15676966,0
15671804,0
15783541,0
15774224,0
15604345,0
15707138,0
15693264,0
15659677,1
15739972,1
15771535,0
15570508,1
15673439,1
15636572,0
15649292,1
15765322,0
15780038,0
15709412,0
15654390,1
15630328,0
15589358,0
15762803,0
15615624,0
15753337,1
15799641,0
15638257,0
15694566,0
15632665,0
15606554,0
15787222,0
15716605,0
15724334,0
15717156,0
15715345,0
15762268,1
15690209,0
15626806,0
15624781,0
15569079,1
15770030,0
15761763,0
15628170,1
15609998,1
15706200,0
15778526,1
15640667,0
15789936,0
15693893,1
15603741,0
15621893,0
15692744,1
15683503,1
15789941,1
15581700,1
15662085,0
15735221,0
15624510,1
15694209,0
15752534,0
15734765,0
15632816,0
15791513,0
15738150,0
15590637,0
15780411,1
15747014,0
15711834,1
15647333,1
15688637,0
15761497,1
15623712,1
15587676,0
15626983,0
15772896,1
15695129,0
15678206,0
15809137,0
15666055,1
15667938,0
15713632,1
15640268,0
15716420,1
15770309,0
15803078,0
15747980,0
15611338,0
15610056,0
15700964,0
15713853,0
15753229,0
15671334,1
15718507,0
15603088,0
15769451,0
15567335,0
15699772,0
15792649,0
15682914,0
15638882,1
15591135,0
15628558,1
15568748,1
15804962,0
15775042,0
15737732,0
15608968,0
15642579,0
15631436,1
15631310,1
15698028,0
15809736,1
15600832,1
15706537,1
15770631,0
15789014,0
15574012,0
15589431,1
15711062,0
15577970,1
15762198,0
15710450,0
15755330,1
15759274,0
15757821,0
15702377,1
15654964,1
15766649,0
15640865,0
15752508,0
15702061,0
15790267,1
15668309,1
15796313,1
15598161,0
15723894,1
15623196,0
15612358,0
15760865,1
15774250,1
15720929,1
15656627,0
15787174,0
15699753,0
15700046,1
15644501,1
15707199,1
15568562,1
15740557,0
15627360,1
15667460,0
15669741,1
15803365,0
15694192,0
15710687,0
15709256,0
15583392,1
15725772,0
15674206,0
15623989,1
15609160,0
15598046,1
15788634,1
15648320,0
15732293,0
15589589,1
15780142,1
15702095,1
15731327,0
15593773,0
15651533,1
15655632,0
15655298,0
15698664,1
15688868,0
15676715,0
15777923,0
15738936,0
15635502,1
15760861,0
15588350,1
15695699,0
15810878,0
15690182,1
15751193,0
15626233,0
15711901,0
15667751,0
15723671,0
15733842,0
15767818,1
15711181,0
15591552,0
15755223,1
15657342,0
15742358,0
15640686,1
15770039,1
15737169,0
15575748,0
15580805,0
15656597,0
15671934,0
15731569,0
15791944,1
15770214,0
15674991,0
15786153,0
15725511,1
15779744,0
15680918,0
15709621,0
15630195,0
15776494,0
15743153,0
15738785,0
15589437,0
15713160,0
15600173,0
15583212,1
15721047,0
15608387,0
15740147,0
15734626,0
15633834,0
15701524,0
15583755,0
15706170,0
15786680,0
15670943,0
15758171,0
15592028,1
15761692,0
15793856,0
15610156,0
15704581,0
15739592,1
15762902,0
15593622,0
15759684,0
15574071,0
15639590,1
15727317,1
15665374,0
15607278,0
15575417,0
15687688,0
15628950,0
15631406,1
15571995,0
15588839,0
15565878,0
15802617,1
15764661,0
15614962,0
15658306,0
15772573,1
15738672,0
15583580,1
15716218,0
15632050,0
15622182,0
15801915,1
15806771,0
15729832,1
15637110,1
15584091,1
15639004,0
15772423,1
15772329,1
15684103,0
15717056,0
15758081,0
15636541,1
15761717,0
